Temparature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,pH Value,Soil Condition,Fertilizer Name
27.18,64.47,30.84,15,17,18,11.291191825018188,Good,20-20
21.63,57.62,34.24,11,15,11,6.885945123399558,Excellent,20-20
30.78,61.89,28.42,12,3,36,11.862044271715238,Moderate,DAP
27.05,50.42,42.32,10,4,11,10.380287036961253,Good,17-17-17
31.18,47.51,35.51,13,12,25,7.833012271490075,Moderate,17-17-17
31.88,56.55,43.06,9,0,12,11.244802121684966,Moderate,DAP
31.35,62.93,34.02,17,2,28,5.9510710246104175,Moderate,14-35-14
30.99,59.97,63.35,13,0,14,6.915402422539952,Moderate,DAP
32.83,55.64,40.91,42,0,0,4.200013753672476,Moderate,14-35-14
33.9,50.25,20.0,7,19,12,6.06365928499344,Moderate,10-26-26
24.38,50.13,34.67,13,3,33,8.843451078306765,Good,28-28
31.49,58.29,37.49,44,0,0,11.200160798063258,Moderate,14-35-14
31.93,53.26,30.3,31,1,4,6.904833732296575,Good,DAP
33.75,70.86,30.19,25,0,16,11.297728655396162,Poor,10-26-26
36.49,72.03,52.71,9,13,23,7.045077501155782,Poor,17-17-17
33.91,50.88,53.37,5,3,32,8.191259861729069,Poor,Urea
40.0,76.4,57.23,10,19,18,7.322215452508356,Poor,14-35-14
32.12,76.73,34.45,4,3,33,7.1029436345063,Moderate,Urea
24.06,53.06,37.08,23,0,24,5.017393316719861,Good,28-28
25.5,53.43,42.85,5,10,31,6.555293997817066,Excellent,17-17-17
34.0,59.76,27.52,13,0,41,6.423154927170184,Good,DAP
22.5,58.83,39.36,10,4,12,11.292657422660485,Good,Urea
38.66,60.15,57.58,38,0,3,4.327483236614254,Poor,DAP
33.03,59.23,50.06,9,7,28,10.642276066358864,Poor,17-17-17
27.05,53.34,70.0,10,1,10,11.397617979897175,Moderate,28-28
27.27,62.47,57.15,16,0,5,7.959898666366028,Moderate,DAP
29.07,56.52,53.78,5,14,11,4.469260981519941,Moderate,Urea
38.17,66.45,68.55,37,4,0,6.774955125145532,Moderate,Urea
28.13,55.71,50.38,18,3,20,6.764353897943092,Good,14-35-14
32.56,62.62,56.5,11,0,40,10.70016359091356,Poor,DAP
30.84,47.62,28.08,34,2,1,8.092081131736009,Moderate,Urea
30.98,64.17,26.26,6,11,32,7.00129518034967,Good,20-20
25.27,52.33,20.33,15,0,36,5.705553158887682,Moderate,20-20
29.51,47.21,49.01,1,14,12,5.28868424756216,Good,DAP
38.59,68.57,31.88,41,0,4,11.801827182213344,Moderate,14-35-14
33.01,56.62,38.75,38,0,4,6.656751249695801,Good,17-17-17
29.94,54.58,36.36,20,2,20,5.993520607170282,Good,10-26-26
28.42,68.97,38.11,35,1,1,11.326458286592828,Good,20-20
31.81,62.69,55.11,17,0,8,9.351802966022513,Poor,14-35-14
28.06,49.09,36.0,21,0,26,9.87217560109076,Good,28-28
32.09,67.57,37.6,25,0,18,8.681559356646332,Moderate,10-26-26
30.4,73.93,50.87,11,2,37,5.727845044039533,Poor,DAP
31.37,61.56,36.38,12,0,33,7.619878586214773,Moderate,20-20
28.4,64.69,20.0,9,8,30,11.879756026158782,Moderate,DAP
35.46,68.5,33.83,7,3,32,9.52994539162388,Moderate,14-35-14
33.36,48.62,48.04,9,0,36,10.619145423539166,Moderate,14-35-14
30.09,51.69,31.75,35,2,0,6.460183704147201,Good,20-20
31.62,53.17,41.08,38,0,0,5.80845827308609,Moderate,DAP
35.85,65.73,46.71,41,0,0,4.642640560865151,Moderate,20-20
28.23,59.71,40.91,19,2,18,8.691142034105308,Good,DAP
22.91,52.89,43.54,36,0,0,5.051634172429055,Good,17-17-17
31.57,59.0,29.74,32,0,3,8.260718974717737,Moderate,17-17-17
33.33,68.93,44.04,41,0,0,8.064637349304366,Moderate,20-20
26.1,56.4,70.0,8,14,10,6.442017634845544,Good,20-20
23.85,54.74,31.15,10,4,8,8.65366111349947,Good,28-28
33.93,68.08,68.4,4,5,28,8.48896587220278,Poor,20-20
24.14,50.03,56.4,11,3,5,5.096701391514553,Moderate,10-26-26
30.9,61.42,48.45,13,0,6,10.900314802187944,Moderate,28-28
38.27,61.02,39.38,10,1,14,11.794124419461486,Moderate,10-26-26
30.53,72.94,69.94,14,0,37,8.81020220711562,Poor,DAP
36.91,57.36,46.79,9,4,30,5.006256778873771,Moderate,10-26-26
27.89,58.78,32.12,37,0,1,11.920122172330512,Good,20-20
25.91,61.37,35.85,37,0,0,11.959945266716016,Good,20-20
26.89,45.93,34.24,37,0,0,6.9008651696369965,Excellent,28-28
26.9,54.22,37.63,41,0,0,8.13510624941646,Good,28-28
33.83,56.33,40.46,9,11,17,7.864532099719365,Moderate,Urea
32.23,65.73,36.41,13,0,11,11.592502032359793,Moderate,10-26-26
33.56,69.13,30.78,13,0,13,6.947834171124212,Good,14-35-14
22.37,59.31,53.4,25,1,21,9.389512945703416,Moderate,14-35-14
40.0,66.19,57.22,40,0,0,9.62121910955572,Poor,14-35-14
26.38,58.32,37.72,38,0,0,7.821437409195408,Good,Urea
25.09,55.29,28.94,15,0,39,10.128770628811466,Good,10-26-26
34.6,52.97,41.6,12,3,41,10.668781775093702,Moderate,14-35-14
30.08,55.2,40.09,14,0,11,9.533508273772473,Moderate,17-17-17
29.16,50.81,20.0,7,16,12,9.96275337635072,Moderate,17-17-17
23.32,50.4,46.44,27,3,27,7.352191885099677,Excellent,10-26-26
27.41,54.55,26.1,33,0,0,4.931237882488607,Good,Urea
29.23,70.7,54.12,42,3,0,7.04264012510773,Moderate,10-26-26
35.92,63.54,54.99,17,0,40,6.95871048838814,Moderate,14-35-14
24.33,52.3,46.6,20,0,16,6.703239523416384,Excellent,14-35-14
33.99,62.02,24.13,42,0,3,7.913466994828812,Poor,28-28
33.8,69.65,29.13,11,2,33,8.265523471549692,Moderate,20-20
29.19,67.99,28.27,42,0,0,11.3161167967249,Good,17-17-17
32.92,56.58,28.5,2,14,21,11.70726476237273,Moderate,28-28
29.7,50.47,41.56,11,19,22,5.735653515957699,Good,28-28
22.82,48.25,49.55,21,0,24,10.383978743797565,Good,28-28
24.87,53.41,36.47,31,4,0,4.006702379232999,Good,DAP
29.25,54.77,56.41,17,12,11,10.951915230967742,Moderate,10-26-26
28.88,54.57,38.98,39,3,0,6.276576238397489,Excellent,20-20
36.11,61.24,27.61,14,4,35,8.158561858480205,Moderate,20-20
27.91,48.69,33.26,37,0,0,9.02499021866882,Good,17-17-17
32.0,59.17,32.35,40,0,0,11.868005158924234,Moderate,28-28
31.12,56.27,40.65,17,0,37,8.803892459223157,Moderate,DAP
38.03,60.56,64.39,18,0,35,4.985903573029284,Poor,14-35-14
40.0,78.63,39.77,13,2,39,6.999093270130181,Moderate,14-35-14
21.56,48.99,38.37,32,1,4,11.935017288758218,Good,Urea
34.16,57.77,64.71,3,12,29,11.782167073333651,Poor,20-20
29.74,67.3,55.7,41,3,4,11.703476607362733,Moderate,20-20
24.02,52.18,41.72,40,0,0,8.733244949363794,Good,28-28
31.44,57.6,49.09,35,0,2,6.005194966296501,Good,28-28
27.82,58.21,39.11,23,3,13,10.559734443125976,Good,17-17-17
28.68,48.05,70.0,4,0,10,8.531047766656568,Moderate,10-26-26
37.79,65.38,42.1,16,2,42,5.8085944652911525,Moderate,Urea
30.84,62.89,31.1,18,0,36,5.6260920809839865,Moderate,DAP
32.08,69.28,53.59,12,19,10,10.988546419855703,Poor,20-20
30.53,54.66,40.76,23,0,22,7.179819673815354,Good,DAP
27.28,67.0,60.31,9,6,30,7.486998760591441,Good,17-17-17
30.52,52.92,33.2,8,11,32,4.951160243550799,Moderate,Urea
25.51,63.32,68.32,4,12,33,4.203918037187037,Moderate,10-26-26
30.28,76.59,30.6,10,0,35,5.145218913051847,Poor,28-28
31.27,76.13,35.28,9,3,32,7.22726701926083,Moderate,20-20
26.52,59.29,37.89,21,0,19,5.684964109724484,Good,14-35-14
37.78,70.33,64.11,5,10,28,4.933618774813986,Poor,10-26-26
30.49,58.21,39.3,12,11,11,9.431987262232136,Moderate,17-17-17
29.18,54.17,23.3,42,1,0,11.143522162691593,Moderate,28-28
25.21,46.78,31.12,44,2,0,11.868787205030213,Good,Urea
22.64,49.3,30.33,9,4,12,9.59278945757021,Good,Urea
30.2,64.88,52.82,8,15,13,4.126183276918543,Poor,20-20
24.84,49.58,47.64,37,0,0,4.741614553433101,Good,10-26-26
30.49,58.83,54.73,35,4,2,5.526455163927031,Poor,17-17-17
30.73,49.9,32.48,15,0,10,11.61552577208828,Moderate,20-20
29.82,58.66,44.21,26,4,17,10.01274738093164,Good,28-28
23.92,47.26,38.11,9,7,25,6.251771018568377,Excellent,Urea
27.8,66.49,56.09,11,11,14,11.431128505888882,Moderate,28-28
40.0,75.55,28.97,15,0,40,8.146798047139896,Poor,17-17-17
31.12,72.97,50.32,14,17,8,6.143932767922899,Poor,17-17-17
24.8,61.32,54.78,7,6,32,5.364231560592938,Moderate,20-20
32.45,67.58,55.57,4,0,10,6.944240048710373,Moderate,17-17-17
31.61,66.27,33.06,7,6,18,5.016992796545882,Moderate,Urea
40.0,65.43,64.34,14,0,36,6.782569134999322,Moderate,17-17-17
34.46,78.03,54.74,42,0,1,9.014106978917374,Poor,14-35-14
20.26,41.18,47.6,23,0,14,8.34729313202955,Good,DAP
36.22,77.81,51.95,37,0,0,7.101983304008879,Poor,14-35-14
30.24,56.13,30.91,38,2,1,6.276699678420206,Good,10-26-26
35.54,62.73,42.81,14,10,11,5.638079233040469,Moderate,DAP
29.73,58.45,60.67,9,0,8,4.887442730471922,Moderate,14-35-14
27.58,64.59,62.12,14,1,34,9.233591516718032,Moderate,20-20
26.09,69.65,41.82,9,0,39,5.060346705741241,Good,28-28
30.48,61.31,44.39,22,0,15,5.697632543362448,Moderate,Urea
29.86,48.43,47.14,39,0,2,7.780601277237299,Good,14-35-14
25.2,65.72,54.26,8,2,32,9.96426560195513,Moderate,20-20
31.81,70.13,21.18,13,0,36,10.249652929943489,Poor,28-28
22.32,56.11,24.06,15,0,38,6.587176561862889,Good,17-17-17
25.7,67.81,42.7,25,0,17,5.9941029558717975,Good,20-20
30.23,55.76,53.54,5,7,25,4.588446209321341,Poor,14-35-14
32.37,55.24,33.67,18,0,32,6.279818959608474,Good,17-17-17
26.08,44.39,42.34,16,2,26,11.782685966996876,Good,20-20
39.89,76.0,32.46,44,3,0,4.702892441903316,Poor,17-17-17
38.92,57.75,34.28,13,0,38,9.61837865619599,Moderate,DAP
26.41,55.23,43.13,20,1,27,11.454250317432644,Good,10-26-26
35.85,62.3,36.56,16,0,42,8.359277031424668,Moderate,Urea
33.0,59.14,48.43,3,8,31,11.610113127104178,Moderate,14-35-14
35.84,73.34,56.27,11,6,26,4.448340223574085,Poor,10-26-26
32.85,53.21,37.96,40,2,0,6.126743528822351,Good,DAP
36.16,64.0,43.68,20,0,19,10.575777666701056,Moderate,Urea
28.03,51.46,40.88,10,3,11,5.965647557825143,Good,17-17-17
38.77,73.1,64.83,9,4,35,6.405027829396418,Poor,28-28
39.61,74.2,29.32,9,1,38,11.513956351619996,Poor,28-28
40.0,65.97,61.68,10,4,39,7.046338702481053,Moderate,17-17-17
31.66,68.88,64.94,36,0,0,10.968968549189498,Poor,17-17-17
25.79,47.25,45.73,32,0,0,8.342419542702762,Good,DAP
37.12,73.45,56.53,15,14,13,7.573656400234944,Poor,14-35-14
27.79,54.72,69.39,40,0,0,9.74642938406424,Moderate,20-20
27.84,50.3,41.85,12,7,24,8.332684641797908,Good,14-35-14
23.68,57.9,28.78,32,0,2,4.171812777464703,Good,14-35-14
32.02,47.68,43.98,36,0,0,6.726841604920388,Good,28-28
34.91,53.17,64.9,15,13,15,7.768518517791976,Poor,DAP
31.87,56.38,39.33,40,2,0,7.786429695334561,Moderate,20-20
33.5,61.54,58.09,39,0,0,8.559941581212176,Poor,14-35-14
21.34,47.91,23.25,13,2,6,4.097598366800728,Moderate,10-26-26
27.75,48.05,35.2,25,4,24,7.456306517428609,Excellent,Urea
27.41,57.31,54.62,20,4,14,8.546731098670467,Moderate,20-20
36.6,74.72,50.92,39,0,0,11.801860429475656,Poor,10-26-26
21.52,56.82,37.02,21,2,20,4.5658428241756,Good,DAP
39.1,77.95,44.22,13,0,36,7.1939894138083424,Moderate,28-28
30.22,56.38,60.39,14,10,33,10.875432684177238,Poor,Urea
24.32,66.77,37.7,26,0,16,8.746514659935304,Good,20-20
31.78,51.44,58.82,10,4,4,6.49297066558306,Moderate,17-17-17
27.73,59.27,54.2,3,5,35,7.958874581126252,Moderate,DAP
25.66,45.25,65.07,8,0,15,6.9248718876262645,Good,28-28
37.17,70.91,67.53,21,4,22,11.381379751775436,Poor,14-35-14
27.41,53.44,36.65,31,0,0,4.459960204839796,Good,Urea
32.37,61.99,20.42,7,3,41,7.637041438790772,Poor,17-17-17
29.68,74.89,47.11,22,0,21,7.676922725523483,Moderate,20-20
29.9,53.17,58.98,12,5,24,8.151639500074554,Moderate,17-17-17
31.08,56.03,45.64,14,1,14,11.020612971367283,Moderate,14-35-14
31.95,59.95,41.17,15,3,39,11.534928463855504,Moderate,20-20
28.83,59.74,35.13,1,14,14,9.76441073079002,Good,Urea
28.67,59.49,43.85,38,1,1,5.48988319836776,Good,28-28
32.76,50.9,22.0,9,20,17,11.425788200650684,Poor,14-35-14
40.0,52.95,43.51,10,0,43,5.451272398929223,Moderate,14-35-14
28.17,50.93,37.01,30,0,0,10.666510593836868,Good,17-17-17
28.66,62.69,52.78,45,0,0,9.619067135618836,Moderate,DAP
32.76,57.8,53.21,17,3,28,6.980141928653713,Moderate,10-26-26
33.29,71.48,55.06,14,1,36,8.743245273877612,Poor,Urea
22.61,60.89,53.36,27,0,18,8.500429831298305,Moderate,17-17-17
24.55,59.45,47.37,1,15,15,6.306706521600398,Excellent,Urea
28.72,58.94,59.53,13,15,13,10.806844223087342,Moderate,28-28
36.49,58.68,47.81,42,2,2,5.445043164413296,Moderate,DAP
27.77,61.89,27.29,15,0,38,8.16723845720567,Good,28-28
27.09,45.13,20.39,17,0,41,8.637203742906026,Moderate,28-28
30.34,65.26,61.34,10,5,35,8.24072267239423,Poor,17-17-17
28.74,60.87,37.06,10,16,19,9.438403433410574,Good,17-17-17
38.12,66.69,33.67,15,2,9,9.9015698458849,Moderate,DAP
37.98,66.3,70.0,22,0,16,5.654460716684391,Poor,10-26-26
30.61,58.28,51.6,22,0,25,9.746654352971271,Poor,14-35-14
30.0,42.84,46.81,8,17,12,9.27599683991853,Good,17-17-17
39.4,75.28,52.3,14,3,39,8.872470495088963,Poor,10-26-26
27.74,60.46,44.85,19,0,21,7.958343098045335,Good,20-20
27.37,52.05,37.96,24,0,20,10.036709193812293,Good,28-28
32.5,71.1,69.62,7,7,11,5.245472583687239,Poor,10-26-26
26.46,43.65,36.14,12,0,13,11.884705219819272,Good,20-20
30.31,69.86,46.3,45,1,0,7.776876416713037,Moderate,10-26-26
32.02,50.79,61.39,7,8,37,4.688991838386033,Poor,10-26-26
36.4,70.69,31.58,16,0,44,10.0018910801872,Poor,28-28
31.51,54.73,65.9,16,0,10,5.610266248325335,Poor,14-35-14
39.77,60.41,50.77,6,4,34,7.891266153911177,Poor,Urea
33.93,62.94,38.71,39,0,0,5.472195800181971,Moderate,14-35-14
32.13,65.75,52.1,13,0,35,6.962953298745412,Moderate,14-35-14
29.99,54.89,41.47,34,3,0,4.099555309212866,Good,Urea
38.38,71.17,56.45,36,0,3,9.329421724554509,Poor,14-35-14
30.43,59.04,40.61,39,4,0,6.7696266891346095,Good,Urea
28.65,49.55,30.12,19,11,6,7.257621658004979,Excellent,Urea
25.07,45.11,36.38,2,20,18,11.183087094769256,Good,20-20
26.73,51.88,26.29,13,2,41,11.524487100058897,Good,DAP
35.68,63.89,46.79,14,14,13,5.653616706639485,Moderate,20-20
33.56,59.78,61.64,13,2,40,11.96036175961686,Poor,28-28
28.48,60.34,33.57,43,0,3,4.395211707025422,Good,28-28
34.31,58.35,30.92,43,0,1,9.272696247533704,Moderate,10-26-26
28.81,49.93,33.75,34,1,0,8.850139424524944,Good,17-17-17
24.11,57.89,23.7,27,2,17,11.553598915502612,Moderate,28-28
31.21,55.32,38.91,41,0,0,9.68961843821085,Moderate,10-26-26
28.66,41.97,62.44,8,9,19,11.211614954890427,Moderate,14-35-14
22.83,46.9,34.09,9,0,42,9.399296435320856,Good,DAP
25.54,65.51,26.75,10,13,29,5.895856870115869,Good,28-28
30.02,68.96,35.81,14,0,32,8.355193591460576,Moderate,20-20
29.98,73.22,48.77,26,4,18,4.008158527913673,Moderate,Urea
34.95,71.28,53.19,41,2,0,6.306162150596043,Poor,20-20
27.38,57.61,57.88,8,0,5,4.170915198862196,Moderate,DAP
35.64,66.88,38.75,2,18,24,10.739583736768555,Moderate,10-26-26
39.23,71.01,31.63,39,0,0,9.399826346908776,Poor,DAP
26.84,54.27,49.61,20,0,26,8.088992963830204,Good,28-28
34.38,70.03,23.96,38,2,1,8.323118841456232,Poor,DAP
37.38,61.81,32.73,3,5,31,8.307862525296159,Moderate,28-28
36.92,62.66,58.76,9,17,19,10.914758855341097,Poor,20-20
31.54,66.48,66.12,11,13,27,6.575686061812031,Moderate,DAP
30.38,67.91,57.24,14,0,33,5.47117410957588,Poor,14-35-14
33.13,61.63,41.66,15,1,32,6.987473049205053,Good,28-28
40.0,61.51,32.66,10,2,44,7.289414595555741,Good,14-35-14
37.05,61.02,32.03,18,2,21,9.938937609256094,Moderate,Urea
29.45,60.0,64.63,10,4,28,5.841398972165948,Moderate,Urea
20.82,42.97,44.06,16,3,17,6.705594613989548,Excellent,17-17-17
34.04,60.33,70.0,7,10,27,7.249800289191072,Moderate,20-20
25.22,62.81,49.09,5,3,10,7.956910994288985,Good,28-28
25.96,53.04,46.11,6,11,31,6.414900926284408,Excellent,10-26-26
34.01,50.12,30.27,12,4,9,6.806792530180592,Good,DAP
40.0,71.27,25.24,16,4,17,11.354031880026104,Poor,17-17-17
35.95,70.71,37.39,37,3,0,10.115094069111972,Poor,14-35-14
29.41,52.65,48.35,7,3,27,8.093706640716107,Good,DAP
33.88,55.46,26.2,37,0,0,9.173218857272357,Moderate,28-28
33.99,68.26,39.64,11,0,6,6.775589172377429,Good,10-26-26
24.47,57.6,70.0,39,1,0,8.040029570215442,Moderate,14-35-14
25.83,44.55,44.99,5,20,24,10.106396968299594,Good,Urea
24.74,60.74,60.98,5,3,17,6.348559136398501,Good,17-17-17
27.19,59.49,56.18,9,17,16,5.943314642942051,Moderate,DAP
31.1,50.28,40.57,7,3,24,10.047608662116668,Moderate,28-28
26.73,44.52,40.8,8,0,31,9.43258516775471,Good,14-35-14
30.46,71.86,41.95,0,7,28,9.988223544366686,Poor,10-26-26
28.7,59.26,46.42,11,2,39,10.89888349321047,Good,Urea
32.49,61.52,47.27,14,16,23,9.78600768247479,Moderate,Urea
25.28,55.11,38.36,13,0,9,11.906408185578895,Good,28-28
23.54,50.26,50.16,27,2,23,4.5743526948192486,Moderate,20-20
28.53,62.54,61.11,15,2,36,11.29892567432806,Moderate,14-35-14
26.45,56.63,64.39,14,9,27,7.973640488292604,Moderate,Urea
27.71,67.71,47.17,8,9,15,5.0383561104586025,Good,10-26-26
24.98,47.0,20.99,15,12,6,5.866584952078376,Moderate,28-28
35.07,59.79,61.83,14,13,14,8.663748509437628,Poor,28-28
36.94,58.84,55.16,1,7,33,9.155384655942932,Poor,28-28
30.26,50.57,43.21,13,6,11,4.421618906120369,Moderate,DAP
32.12,69.24,36.58,43,0,0,8.56642586157161,Moderate,14-35-14
22.33,46.53,40.1,27,1,14,5.613101762839912,Good,DAP
27.36,61.34,43.04,11,0,17,8.2750138808724,Good,28-28
29.03,53.72,43.41,10,0,34,11.789248486959368,Good,DAP
32.8,55.77,44.43,16,0,10,11.376916830963866,Moderate,14-35-14
32.28,58.89,29.28,8,1,10,8.337732360209836,Moderate,28-28
37.53,58.75,51.59,12,0,41,8.01656381707543,Poor,10-26-26
22.55,56.57,51.93,19,0,26,11.355489759819203,Moderate,Urea
22.07,52.72,24.22,17,15,14,8.42930739694209,Moderate,10-26-26
28.92,44.74,44.89,44,1,0,7.111857845672558,Excellent,17-17-17
26.05,48.76,45.26,38,0,0,10.56514042862021,Good,DAP
24.84,58.91,43.15,34,0,0,9.347999209392077,Good,DAP
30.62,70.7,46.64,1,21,17,5.756278944597336,Poor,20-20
26.56,59.44,32.72,7,11,17,10.780780609524577,Good,20-20
31.15,55.59,35.09,14,0,36,7.864097780357698,Moderate,14-35-14
25.6,57.71,30.94,2,20,16,5.269739083202539,Good,28-28
26.71,55.75,70.0,13,0,35,4.417719863440893,Moderate,28-28
29.67,63.41,36.42,20,0,17,11.303433592981843,Good,28-28
33.3,61.13,64.91,13,4,36,10.899592498715018,Poor,28-28
32.01,57.23,32.85,41,1,2,8.324744176253958,Moderate,10-26-26
30.59,54.91,43.28,33,2,0,11.383715360079574,Moderate,DAP
37.88,74.88,27.06,15,1,18,9.683705017610007,Poor,28-28
30.48,47.8,70.0,40,2,0,8.570475695596695,Poor,28-28
30.3,69.31,52.01,11,1,8,11.654674705635248,Poor,DAP
34.08,55.54,59.21,4,6,34,7.252357522485013,Moderate,20-20
38.45,63.15,58.06,6,2,8,6.156389162089153,Moderate,10-26-26
24.76,55.27,34.69,17,16,20,8.366462195339984,Good,17-17-17
25.73,68.57,70.0,10,4,26,11.723078834581386,Moderate,17-17-17
20.56,55.98,65.55,34,0,0,6.944399914728696,Good,DAP
38.77,68.24,57.2,42,0,0,9.83418194708753,Poor,20-20
30.56,55.9,40.77,14,0,5,4.342702384655158,Moderate,DAP
26.93,51.37,50.87,8,0,39,4.271302242823247,Moderate,Urea
26.67,42.74,30.17,2,14,18,5.436877750241512,Good,Urea
31.42,63.61,32.38,38,0,0,9.62697456043119,Moderate,28-28
26.7,43.08,32.35,10,16,13,8.831075037152502,Good,17-17-17
26.05,51.11,35.27,10,18,10,4.655118490873666,Good,17-17-17
25.12,46.17,43.74,25,1,20,7.440915743703216,Excellent,20-20
32.41,67.07,32.33,12,0,6,9.05107591459898,Moderate,Urea
27.81,63.26,43.38,32,0,0,6.772253791759299,Excellent,10-26-26
23.36,50.24,34.4,40,0,2,4.339159906016369,Good,DAP
33.0,57.63,37.28,12,0,16,4.135939638471993,Moderate,Urea
26.02,55.23,47.78,10,2,12,8.428653796156752,Good,28-28
26.74,56.43,41.86,23,4,22,7.46805275181691,Excellent,DAP
33.17,68.4,25.54,17,0,32,9.564440271402107,Moderate,Urea
33.5,69.8,35.8,16,0,35,6.139120108335998,Good,DAP
28.32,55.53,39.8,16,3,13,4.399233272169102,Good,14-35-14
29.54,71.68,57.48,13,12,16,8.746789870482047,Poor,10-26-26
25.68,50.13,50.92,36,1,0,4.7185134973902585,Moderate,Urea
28.77,63.48,49.52,37,0,0,10.038477400441211,Good,DAP
23.17,44.36,26.03,37,0,0,6.541365961572594,Excellent,20-20
27.12,63.03,28.6,12,4,39,5.775062098191917,Good,DAP
31.38,57.13,37.26,36,0,0,9.2510594415346,Moderate,20-20
27.91,58.99,64.03,41,0,0,11.455004451356327,Moderate,DAP
36.99,70.45,29.04,27,1,20,11.638595290445188,Poor,DAP
35.01,69.3,40.11,25,0,32,7.843586405967504,Moderate,DAP
30.71,67.85,56.82,8,13,28,11.470675292397832,Poor,14-35-14
38.22,70.27,63.95,24,0,19,8.417575064452505,Poor,14-35-14
30.23,47.44,55.39,38,2,4,4.635843611661026,Poor,DAP
33.72,52.61,37.01,22,0,27,8.321781558003448,Moderate,10-26-26
29.14,58.06,43.94,37,0,0,7.1873382917161255,Excellent,14-35-14
34.18,69.67,48.66,23,3,19,8.426093993118508,Moderate,Urea
28.32,59.85,58.07,35,0,0,5.580845942160097,Moderate,DAP
28.16,57.48,62.2,6,0,7,9.363043876807788,Moderate,10-26-26
40.0,52.02,45.67,19,0,44,5.786196921981095,Moderate,14-35-14
30.08,57.14,37.49,18,0,40,10.501067756204492,Moderate,28-28
27.61,61.04,41.97,34,2,4,6.141638823505848,Excellent,14-35-14
23.74,62.35,31.53,38,4,1,8.17035904303303,Good,Urea
22.26,52.88,34.12,18,0,19,10.591275619363095,Good,20-20
34.77,66.85,35.35,14,4,41,7.527811727519718,Moderate,17-17-17
26.63,45.47,29.06,5,12,31,8.815555107239136,Good,20-20
24.69,52.7,23.05,30,4,3,5.594640673290173,Moderate,28-28
24.7,48.88,41.18,18,0,22,10.245517278049874,Good,28-28
28.79,61.59,40.95,16,6,14,11.816412709824627,Good,DAP
25.37,56.61,56.98,9,0,34,5.006416227300346,Moderate,10-26-26
35.56,61.27,33.78,18,4,22,4.365940157846839,Moderate,DAP
29.95,59.77,47.09,10,15,11,10.121270526066912,Good,14-35-14
28.85,45.97,49.62,24,0,24,11.449170002652464,Good,Urea
22.68,53.23,44.85,38,2,4,4.9586198868602,Good,17-17-17
33.94,57.41,48.69,16,0,45,8.88980266604514,Moderate,17-17-17
34.02,63.05,32.44,11,13,26,10.247719390168694,Moderate,20-20
26.44,51.89,42.5,17,0,8,7.248430648252089,Excellent,28-28
27.43,65.87,20.0,15,0,44,10.155477076925036,Moderate,17-17-17
26.23,55.01,32.74,13,0,13,6.198107736079193,Excellent,20-20
30.45,68.48,46.14,27,0,20,8.328773088712557,Moderate,14-35-14
25.4,50.75,42.4,33,2,0,5.348187471664834,Good,14-35-14
27.56,58.15,53.0,15,1,39,7.456597937595752,Good,17-17-17
37.29,61.83,31.91,11,2,37,4.091343407538667,Moderate,10-26-26
25.22,56.62,37.89,35,4,0,6.919672582292377,Excellent,Urea
26.88,58.54,70.0,10,0,33,4.676387831573528,Moderate,20-20
21.46,49.42,45.96,27,0,19,6.082818600145234,Excellent,Urea
28.14,68.89,31.96,11,9,33,6.221331108609036,Excellent,28-28
32.55,64.64,43.51,11,0,45,6.218026919084955,Good,17-17-17
24.15,40.44,44.93,20,2,22,9.659142713791391,Good,28-28
36.93,71.6,35.49,12,3,37,6.951826057366211,Moderate,17-17-17
32.73,62.28,57.46,12,0,44,5.632595758437151,Poor,28-28
29.55,66.21,41.21,45,1,4,11.792676976417017,Good,17-17-17
25.75,59.79,24.64,6,21,15,7.589697802374369,Moderate,17-17-17
35.85,54.97,32.94,41,1,0,7.250285760992604,Good,17-17-17
31.4,69.24,29.06,35,0,0,10.642171949656955,Moderate,10-26-26
34.9,71.05,59.48,11,4,40,5.127880884197811,Poor,20-20
30.98,59.93,30.97,13,0,6,7.228136813487426,Good,28-28
24.15,51.72,31.91,9,4,13,11.884479286076203,Good,Urea
27.35,47.36,48.45,10,18,18,7.0207333530439,Excellent,17-17-17
30.03,48.19,41.44,11,0,9,5.809837734731095,Moderate,17-17-17
28.44,52.45,34.64,22,0,26,11.005709233312864,Good,28-28
24.69,45.0,34.65,19,0,23,5.732980053486551,Good,DAP
34.34,54.99,47.61,8,0,10,5.28678695786044,Moderate,DAP
28.13,53.68,52.13,6,13,26,6.321913229828263,Good,28-28
27.41,51.23,46.31,23,0,20,5.611766042278488,Good,10-26-26
32.89,60.09,59.65,13,0,11,8.05703241366116,Poor,20-20
31.34,59.69,60.78,18,0,36,10.988868896758824,Poor,17-17-17
27.79,58.46,20.0,6,5,27,6.878440312846768,Good,14-35-14
